NHC  02L TWO       20240628 1800 090N 0410W 270 077 1007 1011 0278 15 093 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  02L BERYL     20240629 0000 092N 0427W 275 082 1006 1011 0278 18 074 0074 -999 -999 0074 M -999 -999 -999 -999 72 130N  619W -999 -999 -999 -999 
NHC  02L BERYL     20240629 0600 097N 0446W 280 093 1003 1011 0278 21 074 0074 -999 -999 0074 M -999 -999 -999 -999 72 136N  636W -999 -999 -999 -999 
NHC  02L BERYL     20240629 1200 098N 0469W 275 103 0998 1011 0278 28 037 0074 -999 -999 0074 M 0037 -999 -999 -999 72 144N  657W -999 -999 -999 -999 
NHC  02L BERYL     20240629 1800 100N 0485W 275 098 0995 1011 0278 31 028 0093 0056 0037 0074 M 0037 -999 -999 0037 72 149N  683W -999 -999 -999 -999 
NHC  02L BERYL     20240630 0000 102N 0503W 275 093 0986 1012 0278 39 019 0111 0056 0056 0074 D 0056 0037 0028 0046 72 155N  698W 0028 -999 -999 0028 
NHC  02L BERYL     20240630 0600 105N 0522W 280 093 0983 1012 0278 41 019 0130 0074 0056 0093 D 0056 0037 0028 0056 72 156N  717W 0028 0019 -999 0028 
NHC  02L BERYL     20240630 1200 106N 0540W 275 093 0968 1012 0278 54 019 0185 0148 0148 0167 D 0093 0074 0074 0093 72 163N  740W 0046 0037 0037 0046 
NHC  02L BERYL     20240630 1200 106N 0540W 275 093 0968 1012 0278 54 019 0185 0111 0074 0148 D 0074 0056 0037 0074 72 163N  740W 0046 0028 0019 0046 
NHC  03L THREE     20240630 1800 196N 0944W 285 051 1007 1011 0371 15 148 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  02L BERYL     20240630 1800 109N 0557W 280 093 0960 1012 0278 59 019 0185 0148 0130 0148 D 0093 0074 0074 0074 72 164N  759W 0046 0037 0028 0046 
NHC  03L THREE     20240701 0000 199N 0957W 285 057 1006 1011 0278 15 148 -999 -999 -999 -999 S -999 -999 -999 -999 24 202N  994W -999 -999 -999 -999 
NHC  03L CHRIS     20240701 0000 199N 0957W 285 057 1005 1011 0278 18 111 0111 -999 -999 -999 S -999 -999 -999 -999 24 202N  994W -999 -999 -999 -999 
NHC  02L BERYL     20240701 0000 112N 0573W 280 088 0958 1012 0278 59 009 0185 0148 0130 0148 D 0093 0074 0056 0074 72 173N  777W 0046 0037 0028 0046 
NHC  03L CHRIS     20240701 0600 200N 0967W 280 051 1005 1011 0278 18 111 0111 -999 -999 -999 S -999 -999 -999 -999 12 203N  979W -999 -999 -999 -999 
NHC  02L BERYL     20240701 0600 115N 0590W 280 088 0965 1010 0278 54 028 0204 0148 0130 0185 D 0093 0074 0056 0074 72 176N  795W 0056 0046 0037 0046 
NHC  02L BERYL     20240701 1200 120N 0605W 285 082 0957 1011 0278 59 028 0204 0167 0130 0185 D 0111 0074 0056 0093 72 174N  812W 0065 0046 0037 0046 
NHC  02L BERYL     20240701 1800 128N 0623W 290 088 0946 1012 0278 67 019 0204 0185 0148 0185 D 0111 0093 0065 0093 72 178N  826W 0065 0056 0046 0056 
NHC  02L BERYL     20240702 0000 134N 0640W 290 093 0938 1012 0278 69 009 0204 0185 0111 0185 D 0111 0093 0056 0093 72 183N  840W 0065 0046 0028 0056 
NHC  02L BERYL     20240702 0600 142N 0659W 290 098 0935 1012 0278 75 019 0204 0167 0093 0185 D 0111 0093 0056 0093 72 186N  854W 0065 0046 0028 0056 
NHC  02L BERYL     20240702 1200 150N 0679W 295 103 0934 1010 0278 75 019 0278 0185 0111 0185 D 0111 0093 0074 0093 72 193N  867W 0065 0056 0037 0056 
NHC  02L BERYL     20240702 1800 156N 0699W 290 103 0943 1009 0278 69 019 0297 0185 0111 0222 D 0130 0093 0074 0093 72 200N  882W 0065 0056 0037 0056 
NHC  02L BERYL     20240703 0000 161N 0718W 290 098 0947 1009 0222 67 019 0297 0185 0111 0222 D 0130 0093 0074 0093 72 207N  899W 0065 0056 0037 0056 
NHC  02L BERYL     20240703 0600 163N 0735W 285 093 0946 1009 0222 64 019 0297 0148 0093 0204 D 0130 0093 0056 0093 72 210N  908W 0074 0056 0037 0056 
NHC  02L BERYL     20240703 1200 168N 0753W 285 088 0952 1009 0222 64 019 0297 0148 0093 0204 D 0130 0093 0056 0093 72 211N  919W 0074 0056 0037 0056 
NHC  02L BERYL     20240703 1800 172N 0768W 285 088 0959 1009 0222 62 019 0297 0148 0093 0204 D 0130 0093 0056 0093 72 215N  929W 0074 0056 0037 0056 
NHC  02L BERYL     20240704 0000 178N 0783W 290 082 0960 1008 0222 59 019 0297 0148 0093 0204 D 0148 0074 0056 0111 72 219N  939W 0074 0037 0037 0046 
NHC  02L BERYL     20240704 0000 178N 0783W 290 082 0960 1008 0222 57 019 0297 0148 0093 0204 D 0148 0074 0056 0093 72 219N  939W 0074 0037 0037 0046 
NHC  02L BERYL     20240704 0600 183N 0801W 290 088 0965 1008 0222 57 019 0278 0148 0093 0204 D 0148 0074 0056 0111 72 228N  943W 0074 0028 0028 0056 
NHC  02L BERYL     20240704 1200 188N 0818W 285 088 0969 1008 0222 51 019 0259 0148 0093 0185 D 0093 0074 0056 0093 72 233N  953W 0046 0028 0028 0046 
NHC  01E ONE       20240704 1200 168N 1055W 325 041 1007 1010 0222 15 056 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  01E ONE       20240704 1200 168N 1053W 330 041 1007 1010 0222 15 056 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  02L BERYL     20240704 1800 193N 0835W 290 088 0974 1008 0222 49 019 0259 0148 0093 0185 D 0093 0074 0056 0093 72 239N  957W 0046 0028 0028 0046 
NHC  01E ONE       20240704 1800 176N 1065W 315 046 1005 1010 0222 18 037 0074 -999 -999 0074 S -999 -999 -999 -999 48 170N 1115W -999 -999 -999 -999 
NHC  01E ALETTA    20240704 1800 176N 1065W 315 046 1005 1010 0222 18 037 0074 -999 -999 0074 S -999 -999 -999 -999 48 170N 1115W -999 -999 -999 -999 
NHC  02L BERYL     20240705 0000 194N 0848W 275 072 0962 1008 0222 49 019 0259 0148 0093 0185 D 0093 0074 0056 0093 72 245N  965W 0046 0028 0028 0046 
NHC  02L BERYL     20240705 0000 194N 0848W 275 072 0962 1008 0222 49 019 0185 0111 0093 0148 D 0074 0056 0056 0074 72 245N  965W 0046 0028 0028 0046 
NHC  01E ALETTA    20240705 0000 184N 1077W 305 062 1005 1010 0222 18 037 0074 -999 -999 0074 S -999 -999 -999 -999 48 173N 1128W -999 -999 -999 -999 
NHC  02L BERYL     20240705 0600 198N 0862W 285 067 0971 1008 0222 51 019 0167 0111 0093 0148 D 0093 0056 0056 0074 72 247N  966W 0046 0028 0028 0037 
NHC  02L BERYL     20240705 0600 198N 0862W 285 067 0971 1008 0222 49 019 0167 0111 0093 0148 D 0093 0056 0056 0074 72 247N  966W 0046 0028 0028 0037 
NHC  01E ALETTA    20240705 0600 187N 1083W 305 057 1006 1011 0222 15 037 -999 -999 -999 -999 S -999 -999 -999 -999 36 180N 1121W -999 -999 -999 -999 
NHC  02L BERYL     20240705 1200 204N 0877W 290 077 0980 1008 0241 41 019 0167 0111 0074 0148 D 0093 0056 0037 0074 72 260N  971W 0046 0028 -999 0037 
NHC  01E ALETTA    20240705 1200 189N 1093W 285 051 1006 1010 0185 15 037 -999 -999 -999 -999 S -999 -999 -999 -999 36 179N 1128W -999 -999 -999 -999 
NHC  02L BERYL     20240705 1800 209N 0888W 295 062 0986 1008 0241 31 028 0167 0111 0056 0111 D 0056 0037 0019 0037 72 268N  975W -999 -999 -999 -999 
NHC  01E ALETTA    20240705 1800 187N 1103W 260 051 1007 1010 0185 13 037 -999 -999 -999 -999 S -999 -999 -999 -999 36 182N 1140W -999 -999 -999 -999 
NHC  02L BERYL     20240706 0000 214N 0897W 295 057 0997 1008 0241 26 056 0167 0074 0074 0130 D 0056 -999 -999 0056 72 278N  973W -999 -999 -999 -999 
NHC  02L BERYL     20240706 0000 214N 0897W 295 057 0994 1008 0241 28 056 0167 0074 0074 0130 D 0056 -999 -999 0056 72 278N  973W -999 -999 -999 -999 
NHC  02L BERYL     20240706 0600 220N 0909W 300 057 1001 1010 0297 26 074 0204 0074 0074 0130 D 0074 -999 -999 0074 72 292N  967W -999 -999 -999 -999 
NHC  02L BERYL     20240706 0600 220N 0909W 300 057 1001 1010 0297 26 074 0185 0074 0074 0130 M 0074 -999 -999 0074 72 292N  967W -999 -999 -999 -999 
NHC  02L BERYL     20240706 1200 226N 0919W 300 062 0999 1010 0297 26 074 0204 0074 0074 0130 M 0074 -999 -999 0074 72 303N  965W -999 -999 -999 -999 
NHC  02L BERYL     20240706 1800 235N 0926W 315 057 0997 1012 0334 26 074 0204 0074 0074 0130 M 0074 -999 -999 0074 72 309N  962W -999 -999 -999 -999 
NHC  02L BERYL     20240707 0000 244N 0936W 315 057 0993 1012 0334 26 074 0204 0074 0074 0130 M 0074 -999 -999 0074 72 324N  952W -999 -999 -999 -999 
NHC  02L BERYL     20240707 0600 249N 0943W 315 057 0995 1012 0371 26 056 0204 0074 0074 0167 M 0074 -999 -999 0074 72 345N  936W -999 -999 -999 -999 
NHC  02L BERYL     20240707 1200 255N 0949W 315 046 0992 1012 0371 28 056 0204 0093 0074 0167 M 0074 -999 -999 0056 72 367N  916W -999 -999 -999 -999 
NHC  02L BERYL     20240707 1200 255N 0949W 315 046 0992 1012 0371 26 056 0204 0093 0074 0167 M 0074 -999 -999 0056 72 367N  916W -999 -999 -999 -999 
NHC  02L BERYL     20240707 1800 263N 0953W 320 041 0990 1010 0371 28 056 0185 0148 0111 0148 M 0093 0074 0056 0056 72 386N  892W -999 -999 -999 -999 
NHC  02L BERYL     20240708 0000 271N 0956W 340 046 0986 1010 0371 31 046 0185 0148 0111 0148 M 0093 0074 0056 0056 72 397N  862W -999 -999 -999 -999 
NHC  02L BERYL     20240708 0600 282N 0959W 345 051 0984 1008 0371 36 046 0185 0185 0111 0148 M 0111 0111 0056 0056 72 404N  844W 0074 0074 -999 -999 
NHC  02L BERYL     20240708 1200 292N 0959W 010 051 0979 1008 0371 33 056 0167 0185 0111 0148 M 0130 0130 0056 0056 72 420N  830W 0056 0056 -999 -999 
NHC  02L BERYL     20240708 1800 306N 0955W 015 062 0987 1008 0278 26 056 0111 0204 0056 0074 M -999 0056 -999 -999 72 440N  780W -999 -999 -999 -999 
NHC  02L BERYL     20240709 0000 321N 0948W 015 077 0997 1008 0278 15 093 -999 -999 -999 -999 M -999 -999 -999 -999 72 450N  775W -999 -999 -999 -999 
NHC  02L BERYL     20240709 0600 334N 0945W 015 077 1004 1012 0445 13 093 -999 -999 -999 -999 M -999 -999 -999 -999 72 465N  759W -999 -999 -999 -999 
NHC  02L BERYL     20240709 1200 350N 0924W 030 088 1004 1013 0463 13 167 -999 -999 -999 -999 M -999 -999 -999 -999 48 437N  802W -999 -999 -999 -999 
NHC  02L BERYL     20240709 1800 370N 0904W 035 103 1005 1012 0445 13 158 -999 -999 -999 -999 M -999 -999 -999 -999 48 447N  782W -999 -999 -999 -999 
NHC  02L BERYL     20240710 0000 389N 0870W 045 134 1004 1010 0519 13 158 -999 -999 -999 -999 M -999 -999 -999 -999 48 460N  762W -999 -999 -999 -999 
NHC  02L BERYL     20240710 0600 404N 0861W 040 124 1002 1010 0519 13 158 -999 -999 -999 -999 M -999 -999 -999 -999 48 473N  730W -999 -999 -999 -999 
NHC  02L BERYL     20240710 1200 415N 0848W 040 108 1001 1008 0519 13 185 -999 -999 -999 -999 M -999 -999 -999 -999 36 460N  748W -999 -999 -999 -999 
NHC  02L BERYL     20240710 1800 418N 0827W 045 077 1001 1004 0204 13 185 -999 -999 -999 -999 M -999 -999 -999 -999 24 453N  776W -999 -999 -999 -999 
NHC  92E INVEST    20240715 1800 130N 1240W 295 036 1008 1010 0222 13 111 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  92E INVEST    20240716 0000 134N 1241W 310 026 1008 1010 0222 13 111 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  92E INVEST    20240716 1200 140N 1250W 310 026 1008 1010 0222 13 111 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  92E INVEST    20240716 1800 151N 1257W 320 041 1008 1010 0222 13 111 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  92E INVEST    20240717 0000 161N 1258W 335 046 1008 1010 0222 13 111 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  92E INVEST    20240717 1200 168N 1255W 360 026 1008 1010 0222 13 111 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  92E INVEST    20240717 1800 165N 1255W 360 010 1008 1010 0222 13 111 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  92E INVEST    20240718 0000 173N 1261W 340 026 1008 1010 0222 13 111 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  92E INVEST    20240718 0600 172N 1268W 320 026 1008 1010 0222 13 111 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  92E INVEST    20240718 1200 170N 1270W 280 026 1008 1010 0222 13 111 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  92E INVEST    20240718 1800 170N 1275W 270 026 1009 1012 0222 13 111 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  92E INVEST    20240719 0000 176N 1284W 285 031 1009 1012 0222 13 111 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  93E INVEST    20240723 1200 137N 1056W 295 051 1008 1011 0222 10 185 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  93E INVEST    20240723 1800 142N 1071W 290 067 1008 1011 0259 13 222 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  93E INVEST    20240724 0000 151N 1081W 290 057 1008 1011 0334 13 222 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  93E INVEST    20240724 0600 156N 1091W 300 062 1009 1012 0334 13 222 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  93E INVEST    20240724 1200 162N 1103W 300 062 1009 1012 0278 13 204 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  93E INVEST    20240724 1800 169N 1117W 295 072 1007 1012 0259 18 046 -999 0056 0056 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  02E BUD       20240724 1800 169N 1117W 295 072 1007 1012 0259 18 046 -999 0056 0056 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  02E BUD       20240725 0000 174N 1128W 295 067 1007 1012 0259 18 046 -999 0056 0056 0037 S -999 -999 -999 -999 48 173N 1187W -999 -999 -999 -999 
NHC  02E BUD       20240725 0600 178N 1138W 295 057 1005 1012 0259 21 046 -999 0056 0056 0074 S -999 -999 -999 -999 48 173N 1191W -999 -999 -999 -999 
NHC  02E BUD       20240725 1200 182N 1152W 290 062 1000 1012 0241 26 046 0056 0056 0074 0074 M -999 -999 0046 0046 48 177N 1201W -999 -999 -999 -999 
NHC  02E BUD       20240725 1800 183N 1165W 280 062 1000 1013 0241 26 028 0056 0056 0056 0056 M -999 -999 -999 0028 48 182N 1217W -999 -999 -999 -999 
NHC  02E BUD       20240726 0000 185N 1175W 280 062 1002 1013 0222 23 028 0056 0056 0056 0056 M -999 -999 -999 -999 48 184N 1229W -999 -999 -999 -999 
NHC  02E BUD       20240726 0600 187N 1184W 285 046 1005 1013 0222 18 037 0056 -999 -999 0056 M -999 -999 -999 -999 48 184N 1240W -999 -999 -999 -999 
NHC  02E BUD       20240726 1200 191N 1192W 290 046 1007 1012 0222 18 037 0056 -999 -999 -999 M -999 -999 -999 -999 48 184N 1250W -999 -999 -999 -999 
NHC  94E INVEST    20240729 1800 117N 0979W 280 036 1009 1011 0334 13 167 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  94E INVEST    20240730 0000 122N 0990W 290 041 1009 1011 0334 13 167 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  94E INVEST    20240730 0600 126N 1021W 285 082 1009 1011 0334 13 093 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  94E INVEST    20240730 1200 127N 1025W 280 067 1009 1011 0334 13 093 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  95E INVEST    20240730 1800 127N 1216W 305 021 1010 1012 0222 13 093 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  94E INVEST    20240730 1800 126N 1027W 280 046 1009 1011 0334 13 093 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  95E INVEST    20240731 0000 130N 1217W 335 015 1010 1012 0222 13 093 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  94E INVEST    20240731 0000 140N 1045W 295 062 1008 1010 0352 15 093 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  95E INVEST    20240731 0600 135N 1226W 310 031 1010 1012 0222 10 111 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  94E INVEST    20240731 0600 143N 1058W 295 072 1008 1010 0334 15 093 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  95E INVEST    20240731 1200 138N 1231W 305 031 1010 1012 0222 10 204 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  94E INVEST    20240731 1200 149N 1067W 295 067 1007 1010 0334 15 074 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  03E THREE-E   20240731 1200 149N 1067W 295 067 1007 1010 0334 15 074 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  03E THREE     20240731 1200 149N 1067W 295 067 1007 1010 0334 15 074 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  95E INVEST    20240731 1800 136N 1234W 280 031 1010 1012 0222 10 148 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  03E THREE     20240731 1800 159N 1077W 305 062 1003 1010 0334 21 056 0074 0056 -999 0056 S -999 -999 -999 -999 72 171N 1190W -999 -999 -999 -999 
NHC  03E CARLOTTA  20240731 1800 159N 1077W 300 062 1003 1010 0334 21 056 0074 0056 -999 0056 S -999 -999 -999 -999 72 171N 1190W -999 -999 -999 -999 
NHC  95E INVEST    20240801 0000 135N 1237W 260 015 1009 1012 0222 10 148 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  03E CARLOTTA  20240801 0000 164N 1084W 310 057 1000 1009 0334 23 056 0074 0056 -999 0056 S -999 -999 -999 -999 72 178N 1202W -999 -999 -999 -999 
NHC  95E INVEST    20240801 0600 135N 1242W 265 021 1009 1011 0222 10 148 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  03E CARLOTTA  20240801 0600 168N 1094W 300 051 0997 1010 0278 26 037 0093 0074 0037 0074 M 0037 -999 -999 0037 72 181N 1208W -999 -999 -999 -999 
NHC  97L INVEST    20240801 1200 195N 0705W 285 103 1013 1014 0222 10 111 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  95E INVEST    20240801 1200 131N 1251W 255 036 1008 1011 0222 13 148 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  03E CARLOTTA  20240801 1200 172N 1105W 295 057 0997 1010 0278 26 037 0093 0074 0037 0074 M 0037 -999 -999 0037 72 185N 1214W -999 -999 -999 -999 
NHC  97L INVEST    20240801 1800 198N 0720W 285 093 1012 1013 0222 13 111 -999 -999 -999 -999 M -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  95E INVEST    20240801 1800 130N 1259W 255 036 1008 1011 0222 13 130 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  03E CARLOTTA  20240801 1800 173N 1114W 285 051 0993 1011 0334 28 037 0093 0074 0037 0074 M 0056 0037 -999 0037 72 190N 1227W -999 -999 -999 -999 
NHC  97L INVEST    20240802 0000 200N 0728W 285 072 1012 1013 0222 13 111 -999 -999 -999 -999 M -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  95E INVEST    20240802 0000 132N 1265W 275 036 1008 1011 0222 13 130 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  03E CARLOTTA  20240802 0000 178N 1123W 290 051 0993 1011 0334 28 037 0093 0074 0037 0074 M 0056 0037 -999 0037 72 192N 1239W -999 -999 -999 -999 
NHC  97L INVEST    20240802 0600 204N 0741W 290 067 1012 1013 0222 13 111 -999 -999 -999 -999 M -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  95E INVEST    20240802 0600 131N 1272W 270 036 1008 1011 0222 13 130 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  03E CARLOTTA  20240802 0600 180N 1133W 285 046 0991 1011 0334 31 019 0130 0093 0056 0130 D 0056 0037 -999 0056 72 197N 1248W -999 -999 -999 -999 
NHC  97L INVEST    20240802 1200 206N 0756W 285 072 1012 1014 0222 13 111 -999 -999 -999 -999 M -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  96E INVEST    20240802 1200 104N 0959W 285 026 1011 1013 0297 13 222 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  95E INVEST    20240802 1200 128N 1281W 265 041 1008 1011 0222 13 130 -999 -999 -999 -999 S -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
NHC  04L INVEST    20240802 1200 206N 0756W 285 072 1012 1014 0222 13 111 -999 -999 -999 -999 M -999 -999 -999 -999 -9 -99N -999W -999 -999 -999 -999 
